"title","Description","image","category","Health","Armour","Weight","Cost","length","width","height","relativeBuoyancy","emptySpaceBuoyancy","empSusceptibility","empDamageTaken","empDamageReduction","Flammability","Fire Resistance","maxStructuralArmourBoost","extraLengthHealth","dragStopper","dragFront","dragBack","dragTop","dragBottom","dragLeft","dragRight","GUID","radarReturn","Volume Factor","Buoyancy Factor","waterTight","explosionOnDeath","placeableOnFortress","placeableOnStructure","placeableOnVehicle","placeableInPrefab","placeableOnSubConstructable","allowsExhaust","allowsVisibleBandTransmission","allowsIrBandTransmission","allowsRadarBandTransmission","allowsSonarBandTransmission","mesh1","mesh2","mesh3","mesh4","mesh5","mesh6","mesh7","mesh8","mesh9","mesh10","mesh11","mesh12","mesh13","mesh14","mesh15","mesh16","mesh17","mesh18","mesh19","mesh20","mesh21","mesh22","mesh23","mesh24","mesh25","mesh26","mesh27","mesh28"
"Heavy armour inverted (R 2m)","Heavy armour 2m beam with a 2m triangle-based corner piece removed.","Heavy armour inverted (R 2m).png","Unset or unrecognized block category","2062.5","60","300","37.5","2","1","1","-238","56.3","0","0","0","25","60","12","10","True","0.2","1","0.4","1","0.4","1","4de90e1c-b6e4-48e6-8304-f624123ea33b","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour inverted (R 4m)","Heavy armour 4m beam with a 4m triangle-based corner piece removed.","Heavy armour inverted (R 4m).png","Unset or unrecognized block category","4500","60","600","75","4","1","1","-476.1","112.5","0","0","0","25","60","12","20","True","0.1","1","0.4","1","0.4","1","6de2590c-63bc-4f65-bc4d-edaa7b79a342","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour inverted (R 3m)","Heavy armour 3m beam with a 3m triangle-based corner piece removed.","Heavy armour inverted (R 3m).png","Unset or unrecognized block category","3234.4","60","450","56.2","3","1","1","-357.1","84.4","0","0","0","25","60","12","15","True","0.1333","1","0.4","1","0.4","1","75941ed5-78d5-41e9-8dca-e3fd9a5ce9ab","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour pole (1m)","Rounded heavy armour beam of length 1m.","Heavy armour pole (1m).png","Building blocks","987.5","60","158","19.8","1","1","1","-125.4","29.6","0","0","0","25","60","12","0","True","0.785","0.785","0.4","0.4","0.4","0.4","60b279e2-9c1e-409f-8248-568039537baa","0.8","0.79","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour pole (2m)","Rounded heavy armour beam of length 2m.","Heavy armour pole (2m).png","Building blocks","2158.8","60","314","39.2","2","1","1","-248.8","59.3","0","0","0","25","60","12","10","True","0.785","0.785","0.4","0.4","0.4","0.4","995a9f59-5845-421b-9ac0-f8202922e0d4","0.8","0.79","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour pole (3m)","Rounded heavy armour beam of length 3m.","Heavy armour pole (3m).png","Building blocks","3392.5","60","472","59","3","1","1","-374.2","88.9","0","0","0","25","60","12","15","True","0.785","0.785","0.4","0.4","0.4","0.4","9341f524-dc7b-46f9-ab72-7ea821a8cdad","0.8","0.79","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour pole (4m)","Rounded heavy armour beam of length 4m.","Heavy armour pole (4m).png","Building blocks","4710","60","628","78.5","4","1","1","-497.6","118.5","0","0","0","25","60","12","20","True","0.785","0.785","0.4","0.4","0.4","0.4","843d4115-d016-40ea-baf9-e71a559d85bc","0.8","0.79","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (L 1m)","Heavy armour square-based corner 1m piece.","Heavy armour square corner (L 1m).png","Building blocks","312.5","60","50","6.2","1","1","1","-39.7","9.4","0","0","0","25","60","12","0","True","0.3","1","0.4","1","1","0.3","e5e9f07e-d956-495c-bd47-8749b51916ac","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (L 2m)","Heavy armour square-based corner 2m piece.","Heavy armour square corner (L 2m).png","Building blocks","687.5","60","100","12.5","2","1","1","-79.3","18.8","0","0","0","25","60","12","10","True","0.15","1","0.4","1","1","0.3","c9ec7ef3-0fe9-4e52-8e92-d6259775b38e","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (L 3m)","Heavy armour square-based corner 3m piece.","Heavy armour square corner (L 3m).png","Building blocks","1078.1","60","150","18.8","3","1","1","-119","28.1","0","0","0","25","60","12","15","True","0.099","1","0.4","1","1","0.3","ecfa83b1-fe79-414d-a529-cb72c18e1806","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (L 4m)","Heavy armour square-based corner 4m piece.","Heavy armour square corner (L 4m).png","Building blocks","1500","60","200","25","4","1","1","-158.7","37.5","0","0","0","25","60","12","20","True","0.075","1","0.4","1","1","0.3","3f6eb436-9c32-4e9a-8dc2-cef5acc17478","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (R 1m)","Heavy armour square-based corner 1m piece.","Heavy armour square corner (R 1m).png","Building blocks","312.5","60","50","6.2","1","1","1","-39.7","9.4","0","0","0","25","60","12","0","True","0.3","1","0.4","1","0.3","1","a2b2dfdc-d014-466b-8d45-9432c9866f6a","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (R 2m)","Heavy armour square-based corner 2m piece.","Heavy armour square corner (R 2m).png","Building blocks","687.5","60","100","12.5","2","1","1","-79.3","18.8","0","0","0","25","60","12","10","True","0.15","1","0.4","1","0.3","1","21de9d6e-f13f-4c1d-862e-17a1428a0c50","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (R 3m)","Heavy armour square-based corner 3m piece.","Heavy armour square corner (R 3m).png","Building blocks","1078.1","60","150","18.8","3","1","1","-119","28.1","0","0","0","25","60","12","15","True","0.099","1","0.4","1","0.3","1","73141f86-d17d-4362-91a5-a885fbb815d7","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour square corner (R 4m)","Heavy armour square-based corner 4m piece.","Heavy armour square corner (R 4m).png","Building blocks","1500","60","200","25","4","1","1","-158.7","37.5","0","0","0","25","60","12","20","True","0.075","1","0.4","1","0.3","1","d3e683bf-14e4-482c-90da-d2220018517e","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (L 1m)","Heavy armour triangle-based corner 1m piece.","Heavy armour triangle corner (L 1m).png","Building blocks","312.5","60","50","6.2","1","1","1","-39.7","9.4","0","0","0","25","60","12","0","True","0.3","1","0.3","1","1","0.3","b9948d0c-d9da-4c22-adb3-ed3fd8509806","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (L 2m)","Heavy armour triangle-based corner 2m piece.","Heavy armour triangle corner (L 2m).png","Building blocks","687.5","60","100","12.5","2","1","1","-79.3","18.8","0","0","0","25","60","12","10","True","0.15","1","0.3","1","1","0.3","e1bb3954-5a2f-4039-bb6c-3b6489cc007c","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (L 3m)","Heavy armour triangle-based corner 3m piece.","Heavy armour triangle corner (L 3m).png","Building blocks","1078.1","60","150","18.8","3","1","1","-119","28.1","0","0","0","25","60","12","15","True","0.099","1","0.3","1","1","0.3","49be6be8-e17b-4bc6-b206-3aece5fb3708","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (L 4m)","Heavy armour triangle-based corner 4m piece.","Heavy armour triangle corner (L 4m).png","Building blocks","1500","60","200","25","4","1","1","-158.7","37.5","0","0","0","25","60","12","20","True","0.075","1","0.3","1","1","0.3","503161e4-286e-48d3-bcab-61b8769c806e","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (R 1m)","Heavy armour triangle-based corner 1m piece.","Heavy armour triangle corner (R 1m).png","Unset or unrecognized block category","312.5","60","50","6.2","1","1","1","-39.7","9.4","0","0","0","25","60","12","0","True","0.3","1","0.3","1","0.3","1","bb9ea0e4-c446-49bc-b4f1-3d2daec6c9f0","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (R 2m)","Heavy armour triangle-based corner 2m piece.","Heavy armour triangle corner (R 2m).png","Unset or unrecognized block category","687.5","60","100","12.5","2","1","1","-79.3","18.8","0","0","0","25","60","12","10","True","0.15","1","0.3","1","0.3","1","d557b2d6-4e84-49fc-ba75-35f6c87036c2","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (R 3m)","Heavy armour triangle-based corner 3m piece.","Heavy armour triangle corner (R 3m).png","Unset or unrecognized block category","1078.1","60","150","18.8","3","1","1","-119","28.1","0","0","0","25","60","12","15","True","0.099","1","0.3","1","0.3","1","ca49a92a-1ae1-45c6-9b8f-aad28d9859c1","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour triangle corner (R 4m)","Heavy armour triangle-based corner 4m piece.","Heavy armour triangle corner (R 4m).png","Unset or unrecognized block category","1500","60","200","25","4","1","1","-158.7","37.5","0","0","0","25","60","12","20","True","0.075","1","0.3","1","0.3","1","a8aebdd1-1479-4b00-8415-8f6da2018dc6","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge (1m)","Heavy armour wedge with two 1m side sloping to a center point.","Heavy armour wedge (1m).png","Building blocks","625","60","100","12.5","1","1","1","-79.3","18.8","0","0","0","25","60","12","0","True","0.2","1","1","1","0.8","0.8","a0945b5c-2f1e-45ce-95fb-721e5657afa7","0.8","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge (2m)","Heavy armour wedge with two 2m side sloping to a center point.","Heavy armour wedge (2m).png","Building blocks","1375","60","200","25","2","1","1","-158.7","37.5","0","0","0","25","60","12","10","True","0.1","1","1","1","1","1","ec907a52-f1aa-40df-8d63-cf1911a42abc","0.8","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge (3m)","Heavy armour wedge with two 3m side sloping to a center point.","Heavy armour wedge (3m).png","Building blocks","2156.2","60","300","37.5","3","1","1","-238","56.3","0","0","0","25","60","12","15","True","0.0667","1","1","1","1","1","4fa0ea70-46da-4fed-bde1-01dea3f3056b","0.8","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge (4m)","Heavy armour wedge with two 4m side sloping to a center point.","Heavy armour wedge (4m).png","Building blocks","3000","60","400","50","4","1","1","-317.4","75","0","0","0","25","60","12","20","True","0.05","1","1","1","1","1","9435a1c1-00a3-4a9c-9aa5-05713a221bc5","0.8","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge back (1m)","The back of a 1m heavy armour wedge.","Heavy armour wedge back (1m).png","Building blocks","937.5","60","150","18.8","1","1","1","-119","28.1","0","0","0","25","60","12","0","True","0.8","1","0.85","1","0.85","0.85","12a456b9-7f30-4d26-94b5-2ecd537bd6dc","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge back (2m)","The back of a 2m heavy armour wedge.","Heavy armour wedge back (2m).png","Building blocks","2062.5","60","300","37.5","2","1","1","-238","56.3","0","0","0","25","60","12","10","True","0.7","1","0.85","1","0.85","0.85","a243f091-0a79-452e-a34e-1d3c26b8d45d","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge back (3m)","The back of a 3m heavy armour wedge.","Heavy armour wedge back (3m).png","Building blocks","3234.4","60","450","56.2","3","1","1","-357.1","84.4","0","0","0","25","60","12","15","True","0.6","1","0.85","1","0.85","0.85","0f2f0226-6602-4e62-970f-8ad866f12a58","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge back (4m)","The back of a 4m heavy armour wedge.","Heavy armour wedge back (4m).png","Building blocks","4500","60","600","75","4","1","1","-476.1","112.5","0","0","0","25","60","12","20","True","0.5","1","0.85","1","0.85","0.85","4dd3f70a-e106-4049-b498-bd2b01c4eb2c","0.8","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge front (1m)","The front of a 1m heavy armour wedge.","Heavy armour wedge front (1m).png","Building blocks","312.5","60","50","6.2","1","1","1","-39.7","9.4","0","0","0","25","60","12","0","True","0.1","0.6","0.2","0.6","0.3","0.3","924ebc61-bf03-4fd9-9c24-ffedd23592cd","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge front (2m)","The front of a 2m heavy armour wedge.","Heavy armour wedge front (2m).png","Building blocks","687.5","60","100","12.5","2","1","1","-79.3","18.8","0","0","0","25","60","12","10","True","0.05","0.6","0.2","0.6","0.3","0.3","4bec3c1c-f47c-4dd6-b8c4-6255f11b0127","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge front (3m)","The front of a 3m heavy armour wedge.","Heavy armour wedge front (3m).png","Building blocks","1078.1","60","150","18.8","3","1","1","-119","28.1","0","0","0","25","60","12","15","True","0.035","0.6","0.2","0.6","0.3","0.3","30a8fc02-0133-4dbe-9a6f-1e4df68ac635","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour wedge front (4m)","The front of a 4m heavy armour wedge.","Heavy armour wedge front (4m).png","Building blocks","1500","60","200","25","4","1","1","-158.7","37.5","0","0","0","25","60","12","20","True","0.02","0.6","0.2","0.6","0.3","0.3","ef642411-03bb-4c82-9bd4-5ae525e50023","0.8","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m offset left","A lead 2m slope that offsets 1m slopes.","Lead 1m offset left.png","Building blocks","330","10","200","3","2","1","1","-158.7","37.5","0","100","1","0","20","2","10","True","0.2","1","0.8","1","1","1","379598f2-dfb5-4114-9340-323cc2a6ffb2","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m offset right","A lead 2m slope that offsets 1m slopes.","Lead 1m offset right.png","Building blocks","330","10","200","3","2","1","1","-158.7","37.5","0","100","1","0","20","2","10","True","0.2","1","0.8","1","1","1","1d3b82b0-8fea-4648-afba-68677255f21a","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 2m inverse transition left","A lead inverse transition from 1m to 2m slopes that starts from the tip of the slope.","Lead 1m to 2m inverse transition left.png","Building blocks","412.5","10","250","3.8","2","1","1","-198.7","46.5","0","100","1","0","20","2","10","True","0.15","1","0.4","1","1","0.3","33d42711-45e5-4170-a772-99291be1c1c9","0.3","0.62","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 2m inverse transition right","A lead inverse transition from 1m to 2m slopes that starts from the tip of the slope.","Lead 1m to 2m inverse transition right.png","Building blocks","412.5","10","250","3.8","2","1","1","-198.7","46.5","0","100","1","0","20","2","10","True","0.15","1","0.4","1","0.3","1","68a33101-b1e0-4cae-be64-e94f5ffa2ece","0.3","0.62","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 2m slope transition left","A lead slope that allows a smooth transition from 1m slopes to 2m slopes.","Lead 1m to 2m slope transition left.png","Building blocks","277.2","10","168","2.5","2","1","1","-133.3","31.5","0","100","1","0","20","2","10","True","0.15","1","0.4","1","1","0.3","bde67122-056b-4e43-9e7d-5d34596fa69e","0.3","0.42","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 2m slope transition right","A lead slope that allows a smooth transition from 1m slopes to 2m slopes.","Lead 1m to 2m slope transition right.png","Building blocks","277.2","10","168","2.5","2","1","1","-133.3","31.5","0","100","1","0","20","2","10","True","0.15","1","0.4","1","0.3","1","70d56187-181b-4dd4-b49a-937e30f6f442","0.3","0.42","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 3m inverse transition left","A lead inverse transition from 1m to 3m slopes that starts from the tip of the slope.","Lead 1m to 3m inverse transition left.png","Building blocks","748.6","10","434","6.5","3","1","1","-344.8","81","0","100","1","0","20","2","15","True","0.099","1","0.4","1","1","0.3","b5d23070-4083-41a6-b154-79faaf51fd86","0.3","0.72","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 3m inverse transition right","A lead inverse transition from 1m to 3m slopes that starts from the tip of the slope.","Lead 1m to 3m inverse transition right.png","Building blocks","748.6","10","434","6.5","3","1","1","-344.8","81","0","100","1","0","20","2","15","True","0.099","1","0.4","1","0.3","1","04474e69-83e7-424a-802f-512ece09925d","0.3","0.72","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 3m slope transition right","A lead slope that allows a smooth transition from 1m slopes to 3m slopes.","Lead 1m to 3m slope transition right.png","Building blocks","289.8","10","168","2.5","3","1","1","-133.3","31.5","0","100","1","0","20","2","15","True","0.099","1","0.4","1","0.3","1","33407abf-5365-4058-8ce5-b65d3e131688","0.3","0.28","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m square backed corner right","A lead square backed corner slope.","Lead 2m square backed corner right.png","Building blocks","231","10","140","2.1","2","1","1","-111.1","26.3","0","100","1","0","20","2","10","True","0.15","1","0.4","1","0.3","1","39fccb33-d334-479b-9b69-5571bd2cba38","0.3","0.35","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 3m slope transition left","A lead slope that allows a smooth transition from 1m slopes to 3m slopes.","Lead 1m to 3m slope transition left.png","Building blocks","289.8","10","168","2.5","3","1","1","-133.3","31.5","0","100","1","0","20","2","15","True","0.099","1","0.4","1","1","0.3","922205f4-94f0-45da-9e46-86a8bc033842","0.3","0.28","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 4m inverse transition left","A lead inverse transition from 1m to 4m slopes that starts from the tip of the slope.","Lead 1m to 4m inverse transition left.png","Building blocks","1080","10","600","9","4","1","1","-476.1","112.5","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","5bdde677-6886-452b-b34f-4031b56bb8cc","0.3","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 4m inverse transition right","A lead inverse transition from 1m to 4m slopes that starts from the tip of the slope.","Lead 1m to 4m inverse transition right.png","Building blocks","1080","10","600","9","4","1","1","-476.1","112.5","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","844e895c-b4bc-4670-acc7-104bec8b4703","0.3","0.75","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 4m slope transition right","A lead slope that allows a smooth transition from 1m slopes to 4m slopes.","Lead 1m to 4m slope transition right.png","Building blocks","360","10","200","3","4","1","1","-158.7","37.5","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","fde2ff75-db92-45ff-bb86-2037d4b5f98f","0.3","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 1m to 4m slope transition left","A lead slope that allows a smooth transition from 1m slopes to 4m slopes.","Lead 1m to 4m slope transition left.png","Building blocks","360","10","200","3","4","1","1","-158.7","37.5","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","91b89bcf-5822-4e77-b0cc-8d3271620700","0.3","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m offset left","A lead 3m slope that offsets 2m slopes.","Lead 2m offset left.png","Building blocks","517.5","10","300","4.5","3","1","1","-238","56.3","0","100","1","0","20","2","15","True","0.132","1","1","1","1","1","89e1c5b3-cf7c-4399-98ff-ed91e14cc948","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m offset right","A lead 3m slope that offsets 2m slopes.","Lead 2m offset right.png","Building blocks","517.5","10","300","4.5","3","1","1","-238","56.3","0","100","1","0","20","2","15","True","0.132","1","1","1","1","1","7f7ec39a-013f-46a2-b499-be2a0de8ea11","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 3m inverse transition left","A lead inverse transition from 2m to 3m slopes that starts from the tip of the slope.","Lead 2m to 3m inverse transition left.png","Building blocks","634.8","10","368","5.5","3","1","1","-292.4","68.6","0","100","1","0","20","2","15","True","0.099","1","0.4","1","1","0.3","2357f431-3baf-45d1-94de-f845fec9b501","0.3","0.61","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 3m inverse transition right","A lead inverse transition from 2m to 3m slopes that starts from the tip of the slope.","Lead 2m to 3m inverse transition right.png","Building blocks","634.8","10","368","5.5","3","1","1","-292.4","68.6","0","100","1","0","20","2","15","True","0.099","1","0.4","1","0.3","1","326a2f34-1bfd-4547-92b1-43a9f0c05dea","0.3","0.61","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 3m slope transition right","A lead slope that allows a smooth transition from 2m slopes to 3m slopes.","Lead 2m to 3m slope transition right.png","Building blocks","462.3","10","268","4","3","1","1","-212.3","50.6","0","100","1","0","20","2","15","True","0.099","1","0.4","1","0.3","1","a34cb834-1741-4b26-9ed8-21c85c28e088","0.3","0.45","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 3m slope transition left","A lead slope that allows a smooth transition from 2m slopes to 3m slopes.","Lead 2m to 3m slope transition left.png","Building blocks","462.3","10","268","4","3","1","1","-212.3","50.6","0","100","1","0","20","2","15","True","0.099","1","0.4","1","1","0.3","cef66a85-b517-4e1a-9dbe-643771a24e2e","0.3","0.45","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 4m inverse transition left","A lead inverse transition from 2m to 4m slopes that starts from the tip of the slope.","Lead 2m to 4m inverse transition left.png","Building blocks","961.2","10","534","8","4","1","1","-423.4","100.5","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","2d827849-1ad0-4093-b037-c5e14e74d8ec","0.3","0.67","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 4m inverse transition right","A lead inverse transition from 2m to 4m slopes that starts from the tip of the slope.","Lead 2m to 4m inverse transition right.png","Building blocks","961.2","10","534","8","4","1","1","-423.4","100.5","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","61b27590-b3ae-4eb4-bd59-0fef7eb91ac1","0.3","0.67","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 4m slope transition right","A lead slope that allows a smooth transition from 2m slopes to 4m slopes.","Lead 2m to 4m slope transition right.png","Building blocks","482.4","10","268","4","4","1","1","-211.9","51","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","653daa39-beac-4aa2-980f-c4a49052f9ab","0.3","0.34","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m to 4m slope transition left","A lead slope that allows a smooth transition from 2m slopes to 4m slopes.","Lead 2m to 4m slope transition left.png","Building blocks","482.4","10","268","4","4","1","1","-211.9","51","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","d78bbac3-a00e-4c77-ac0c-6da5a95e2d72","0.3","0.34","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m offset left","A lead 4m slope that offsets 3m slopes.","Lead 3m offset left.png","Building blocks","720","10","400","6","4","1","1","-317.4","75","0","100","1","0","20","2","20","True","0.1","1","1","1","1","1","76f9ce05-57dd-4c70-8219-71c48f63a716","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m offset right","A lead 4m slope that offsets 3m slopes.","Lead 3m offset right.png","Building blocks","720","10","400","6","4","1","1","-317.4","75","0","100","1","0","20","2","20","True","0.1","1","1","1","1","1","5e50a9c4-2a8b-40fd-a8ab-d62d9b22f37b","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m square backed corner left","A lead square backed corner slope.","Lead 3m square backed corner left.png","Building blocks","345","10","200","3","3","1","1","-159.1","37.1","0","100","1","0","20","2","15","True","0.099","1","0.4","1","1","0.3","a783e64e-941b-4e1d-b360-e2d5fa52e4bb","0.3","0.33","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m square backed corner right","A lead square backed corner slope.","Lead 3m square backed corner right.png","Building blocks","345","10","200","3","3","1","1","-159.1","37.1","0","100","1","0","20","2","15","True","0.099","1","0.4","1","0.3","1","3170c37c-7878-4a51-a743-4e8a5171e641","0.3","0.33","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m to 4m inverse transition left","A lead inverse transition from 3m to 4m slopes that starts from the tip of the slope.","Lead 3m to 4m inverse transition left.png","Building blocks","842.4","10","468","7","4","1","1","-372.1","87","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","093773cf-b288-4663-9d27-a182abcaac1a","0.3","0.58","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m to 4m inverse transition right","A lead inverse transition from 3m to 4m slopes that starts from the tip of the slope.","Lead 3m to 4m inverse transition right.png","Building blocks","842.4","10","468","7","4","1","1","-372.1","87","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","03ea7bdc-2ec3-4cf6-a8af-9aa21126a074","0.3","0.58","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m to 4m slope transition right","A lead slope that allows a smooth transition from 3m slopes to 4m slopes.","Lead 3m to 4m slope transition right.png","Building blocks","601.2","10","334","5","4","1","1","-264.7","63","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","fdcbee9f-3473-45a2-ab98-d827eb102274","0.3","0.42","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 3m to 4m slope transition left","A lead slope that allows a smooth transition from 3m slopes to 4m slopes.","Lead 3m to 4m slope transition left.png","Building blocks","601.2","10","334","5","4","1","1","-264.7","63","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","c77ee831-9744-4d74-9a1e-f5c8b9c8202c","0.3","0.42","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 4m offset left","A lead 5m slope that offsets 4m slopes.","Lead 4m offset left.png","Building blocks","937.5","10","500","7.5","5","1","1","-396.7","93.8","0","100","1","0","20","2","25","True","0.1","1","1","1","1","1","53ace348-3082-4b41-9630-197a60f8e658","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 4m offset right","A lead 5m slope that offsets 4m slopes.","Lead 4m offset right.png","Building blocks","937.5","10","500","7.5","5","1","1","-396.7","93.8","0","100","1","0","20","2","25","True","0.1","1","1","1","1","1","1e27893d-eece-4a43-9de2-6d6636a02f65","0.3","0.5","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 2m square backed corner left","A lead square backed corner slope.","Lead 2m square backed corner left.png","Building blocks","231","10","140","2.1","2","1","1","-111.1","26.3","0","100","1","0","20","2","10","True","0.15","1","0.4","1","1","0.3","4de09dc2-b68b-4fd3-a7fb-9031d9a064f2","0.3","0.35","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 4m square backed corner left","A lead square backed corner slope.","Lead 4m square backed corner left.png","Building blocks","482.4","10","268","4","4","1","1","-211.9","51","0","100","1","0","20","2","20","True","0.075","1","0.4","1","1","0.3","e823e772-3774-45d5-932c-da64f412f32b","0.3","0.34","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead 4m square backed corner right","A lead square backed corner slope.","Lead 4m square backed corner right.png","Building blocks","482.4","10","268","4","4","1","1","-211.9","51","0","100","1","0","20","2","20","True","0.075","1","0.4","1","0.3","1","3a5581af-da8b-44d7-bddf-363ed49c632e","0.3","0.34","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Lead beam (2m)","Lead beam of length 2m.","Lead beam (2m).png","Building blocks","660","10","400","6","2","1","1","-317.4","75","0","100","1","0","20","2","10","True","1","1","1","1","1","1","d5e50322-fbc0-4e09-bfab-050f431146a9","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
